epoch: 0    train_acc: 0.6812154697449826     train_loss: 0.6447454904763519     valid_acc: 0.745575221414763      valid_loss: 0.4965405378018157
epoch: 1    train_acc: 0.7832412521044413     train_loss: 0.4732493985753033     valid_acc: 0.7912979345757701      valid_loss: 0.4341644807375286
epoch: 2    train_acc: 0.8095764272340314     train_loss: 0.43016163044871547     valid_acc: 0.8148967562171914      valid_loss: 0.40373503775019914
epoch: 3    train_acc: 0.8230202580683798     train_loss: 0.40619489196036185     valid_acc: 0.8333333326300337      valid_loss: 0.3848449138589313
epoch: 4    train_acc: 0.832596685214596     train_loss: 0.38964681884421387     valid_acc: 0.8392330386997324      valid_loss: 0.3715156457417131
epoch: 5    train_acc: 0.8403314917785687     train_loss: 0.3775355350795591     valid_acc: 0.8436578164058449      valid_loss: 0.3616802176367217
epoch: 6    train_acc: 0.8449355434537154     train_loss: 0.36771113908751896     valid_acc: 0.8451327426595322      valid_loss: 0.35363106891117263
epoch: 7    train_acc: 0.8513812153817979     train_loss: 0.3596883800916689     valid_acc: 0.8502949845474378      valid_loss: 0.3466308613618215
epoch: 8    train_acc: 0.8545119703803932     train_loss: 0.3527303913350922     valid_acc: 0.856194689562187      valid_loss: 0.340643381474644
epoch: 9    train_acc: 0.8591160223409396     train_loss: 0.34661267355880243     valid_acc: 0.8591445420695617      valid_loss: 0.33541766064005263
epoch: 10    train_acc: 0.8616942911516896     train_loss: 0.34135365773740173     valid_acc: 0.8635693208306237      valid_loss: 0.3307631450944242
epoch: 11    train_acc: 0.8640883975924708     train_loss: 0.3365936940765732     valid_acc: 0.8672566369923167      valid_loss: 0.32657417118725174
epoch: 12    train_acc: 0.8672191530301426     train_loss: 0.332343598975222     valid_acc: 0.870206490027166      valid_loss: 0.32274859027173314
epoch: 13    train_acc: 0.8674033146536811     train_loss: 0.3285797802837734     valid_acc: 0.8716814168083281      valid_loss: 0.31924599013497346
epoch: 14    train_acc: 0.869613259953908     train_loss: 0.32495123116131425     valid_acc: 0.8716814168083281      valid_loss: 0.31621243433263097
epoch: 15    train_acc: 0.8712707182979057     train_loss: 0.3216637258700903     valid_acc: 0.8753687329700212      valid_loss: 0.3133084365224416
epoch: 16    train_acc: 0.8723756905638271     train_loss: 0.31873577801342606     valid_acc: 0.8775811223505521      valid_loss: 0.3106525169361306
epoch: 17    train_acc: 0.8753222835217611     train_loss: 0.3158712370180513     valid_acc: 0.8790560486042394      valid_loss: 0.3080213039146412
epoch: 18    train_acc: 0.8758747698632832     train_loss: 0.3133034501835347     valid_acc: 0.8790560486042394      valid_loss: 0.3057380378422132
epoch: 19    train_acc: 0.8762430942080517     train_loss: 0.3109447862452126     valid_acc: 0.8805309748579268      valid_loss: 0.30350398164583164
epoch: 20    train_acc: 0.877163904411358     train_loss: 0.3087029530308304     valid_acc: 0.8827433642384577      valid_loss: 0.30138885245210656
epoch: 21    train_acc: 0.8766114182235127     train_loss: 0.3063137518876604     valid_acc: 0.8834808273653013      valid_loss: 0.29948062047494195
epoch: 22    train_acc: 0.8786372009781404     train_loss: 0.3044010310651628     valid_acc: 0.8834808273653013      valid_loss: 0.29764287828695807
epoch: 23    train_acc: 0.8793738487895242     train_loss: 0.302440322356549     valid_acc: 0.8842182904921451      valid_loss: 0.2958412544038092
epoch: 24    train_acc: 0.8806629834912758     train_loss: 0.3006649930503487     valid_acc: 0.8849557536189887      valid_loss: 0.2940934044597423
epoch: 25    train_acc: 0.8815837939141205     train_loss: 0.29873639318824474     valid_acc: 0.886430679872676      valid_loss: 0.2924632972496449
epoch: 26    train_acc: 0.8821362799921967     train_loss: 0.29704346373594925     valid_acc: 0.886430679872676      valid_loss: 0.29091115871713574
epoch: 27    train_acc: 0.8830570900418262     train_loss: 0.2955346437339186     valid_acc: 0.886430679872676      valid_loss: 0.28937758641608696
epoch: 28    train_acc: 0.8843462244801319     train_loss: 0.2939928761064238     valid_acc: 0.886430679872676      valid_loss: 0.28797777221266146
epoch: 29    train_acc: 0.8852670350127457     train_loss: 0.29247551388064363     valid_acc: 0.8886430692532069      valid_loss: 0.2865952737739304
epoch: 30    train_acc: 0.885819521464037     train_loss: 0.29096512218206627     valid_acc: 0.8886430692532069      valid_loss: 0.2852275123638389
epoch: 31    train_acc: 0.8863720075421131     train_loss: 0.2895939885252747     valid_acc: 0.8886430692532069      valid_loss: 0.28394190690158744
epoch: 32    train_acc: 0.8878453038234957     train_loss: 0.2882088353950016     valid_acc: 0.8886430692532069      valid_loss: 0.2827416949391717
epoch: 33    train_acc: 0.8882136279487258     train_loss: 0.28693732207651296     valid_acc: 0.8893805323800507      valid_loss: 0.28154671666896447
epoch: 34    train_acc: 0.8893186004341856     train_loss: 0.28580954786163665     valid_acc: 0.8908554586337379      valid_loss: 0.28043468459165904
epoch: 35    train_acc: 0.8898710867757077     train_loss: 0.2846110391902221     valid_acc: 0.8923303848874252      valid_loss: 0.27932685429016046
epoch: 36    train_acc: 0.8906077348724913     train_loss: 0.2834006809617494     valid_acc: 0.8923303848874252      valid_loss: 0.2781810316540147
epoch: 37    train_acc: 0.8900552485748768     train_loss: 0.2823863181180936     valid_acc: 0.8930678480142689      valid_loss: 0.2771405135459956
epoch: 38    train_acc: 0.8907918966057989     train_loss: 0.28125474973278153     valid_acc: 0.8930678480142689      valid_loss: 0.27613820087241564
epoch: 39    train_acc: 0.8915285448562594     train_loss: 0.28037958656665807     valid_acc: 0.8945427742679563      valid_loss: 0.27515168246266414
epoch: 40    train_acc: 0.8915285451855668     train_loss: 0.2791587140898239     valid_acc: 0.8974926239621323      valid_loss: 0.27421583494605567
epoch: 41    train_acc: 0.8920810314831813     train_loss: 0.2783068985240894     valid_acc: 0.8982300870889759      valid_loss: 0.2733309864997864
epoch: 42    train_acc: 0.8928176797336417     train_loss: 0.2773470148636272     valid_acc: 0.8982300870889759      valid_loss: 0.2723590567224497
epoch: 43    train_acc: 0.8926335174514883     train_loss: 0.27631767793364725     valid_acc: 0.8982300870889759      valid_loss: 0.27147668784698553
epoch: 44    train_acc: 0.8941068142817166     train_loss: 0.27550538143839404     valid_acc: 0.8989675507432944      valid_loss: 0.2705896934576794
epoch: 45    train_acc: 0.8935543279182406     train_loss: 0.2745883508172044     valid_acc: 0.9004424769969817      valid_loss: 0.2697177910875079
epoch: 46    train_acc: 0.8948434624224078     train_loss: 0.2738348410493981     valid_acc: 0.9004424769969817      valid_loss: 0.2688811725571444
epoch: 47    train_acc: 0.8946592999207161     train_loss: 0.2730034687242455     valid_acc: 0.899705013870138      valid_loss: 0.2680993192667103
epoch: 48    train_acc: 0.8953959487200223     train_loss: 0.2721015864643603     valid_acc: 0.9004424769969817      valid_loss: 0.2673426144770113
epoch: 49    train_acc: 0.8953959482809457     train_loss: 0.2713469190656809     valid_acc: 0.9004424769969817      valid_loss: 0.266555940858734
epoch: 50    train_acc: 0.8955801106728682     train_loss: 0.2705778165526592     valid_acc: 0.9011799401238253      valid_loss: 0.2657871546998488
epoch: 51    train_acc: 0.8966850826094822     train_loss: 0.2697742773243955     valid_acc: 0.9019174032506689      valid_loss: 0.26500403881073
epoch: 52    train_acc: 0.8965009206566362     train_loss: 0.2692039906374877     valid_acc: 0.9019174032506689      valid_loss: 0.2643134193082826
epoch: 53    train_acc: 0.8963167584842521     train_loss: 0.2684533589781977     valid_acc: 0.9026548669049873      valid_loss: 0.26358779051662545
epoch: 54    train_acc: 0.8970534070640198     train_loss: 0.2677224501830219     valid_acc: 0.9033923300318311      valid_loss: 0.2629133573675578
epoch: 55    train_acc: 0.8970534068444815     train_loss: 0.2670728315525512     valid_acc: 0.9033923300318311      valid_loss: 0.2622255621406533
epoch: 56    train_acc: 0.8979742171575571     train_loss: 0.26633816114446734     valid_acc: 0.9033923300318311      valid_loss: 0.26157003456512384
epoch: 57    train_acc: 0.8977900554242494     train_loss: 0.2657075759675182     valid_acc: 0.9033923300318311      valid_loss: 0.260878706136636
epoch: 58    train_acc: 0.898710865847094     train_loss: 0.26518025588155014     valid_acc: 0.9033923300318311      valid_loss: 0.2602548855947534
epoch: 59    train_acc: 0.8983425412827872     train_loss: 0.26451932848268234     valid_acc: 0.9041297931586747      valid_loss: 0.25961336603382695
epoch: 60    train_acc: 0.8981583792201722     train_loss: 0.2637937490178296     valid_acc: 0.9041297931586747      valid_loss: 0.2589939477081496
epoch: 61    train_acc: 0.8990791895332477     train_loss: 0.2632371881774337     valid_acc: 0.9041297931586747      valid_loss: 0.25838134945493885
